id,run_type,exe_time,err
20663579,native,39814244.69444445,
20663750,native,41864643.79245283,
20663573,native,34108174.77941176,
20663937,native,40115286.41322314,
20666398,native,34529792.11188811,
20664500,native,41479883.875,
20663562,native,24033569.79620853,
20665062,native,23450161.642201833,
20664125,native,25398436.039800994,
20664875,native,89257619.14,
20663567,native,41250114.3,
20664985,native,11532050.336225597,
20664973,native,35267904.062937066,
20664968,native,24546964.184834123,
20665250,native,46496731.49074074,
20663564,native,33238343.701986756,
20663375,native,30405155.26470588,
20663620,native,47047366.16190476,
20667875,native,36570307.38297872,
20663843,native,28114844.5,
20666399,native,16026779.510447761,
20664991,native,26550612.41919192,
20667500,native,38926538.10526316,
20663632,native,37251310.62857143,
20666750,native,34007401.640522875,
20667312,native,35520763.04054054,
20663585,native,26999127.65,
20666562,native,41614891.674796745,
20666375,native,30317600.357954547,
20663576,native,32413410.3313253,
20665109,native,44627360.38983051,
20667125,native,72292631.62857144,
20666468,native,47768635.15315315,
20663468,native,51852286.089108914,
20663656,native,39791740.348148145,
20666421,native,47224376.94782609,
20663890,native,54768790.31632653,
20665625,native,59815155.83529412,
20666403,native,75765180.73529412,
20665015,native,48706627.824074075,
20664979,native,23396233.2375,
20663866,native,56366951.24175824,
20666400,native,47539697.97413793,
20666406,native,22509510.870588236,
20665156,native,72117830.24657534,
20663609,native,62711587.28888889,
20666409,native,73716602.95,
20663375,aot,28868736.967213117,
20663580,native,45897361.722222224,
20663751,native,39530364.29365079,
20663633,native,23465836.612565447,
20663574,native,39519005.712,
20663844,native,62224571.36986301,
20665063,native,5402009.479099679,
20663563,native,34092260.33793104,
20664969,native,32718539.38410596,
20663568,native,18959044.928301886,
20664501,native,47765575.25471698,
20666751,native,50980047.06451613,
20667501,native,24632307.465,
20663376,native,29491655.959064327,
20664126,native,45858583.47272728,
20667313,native,50347335.231578946,
20663565,native,47115664.51428571,
20663469,native,24898298.091836736,
20667876,native,40497677.34146342,
20663938,native,63957521.4375,
20663621,native,49466468.65048543,
20664876,native,40865428.26984127,
20665251,native,50813048.27722772,
20663610,native,28851479.61935484,
20666422,native,3425531.10845839,
20664974,native,56467952.666666664,
20666376,native,37625193.78625954,
20666401,native,37094697.7734375,
20665016,native,32987500.304054055,
20665085,native,42597868.6,
20666563,native,40310322.328,
20666469,native,32592818.57419355,
