id,run_type,exe_time,err
21121375,native,41792462.78181818,
21119500,native,33111278.539007094,
21118163,native,65688332.77142857,
21123531,native,31742508.928104576,
21118140,native,36186260.374045804,
21121750,native,48930080.3125,
21121069,native,24308133.73,
21123343,native,30589831.75625,
21121024,native,40533857.81034483,
21118181,native,16124221.672955975,
21122265,native,23302771.76363636,
21123812,native,30121398.693251535,
21122687,native,33545703.68918919,
21121000,native,25190740.975,
21123437,native,37223878.30075188,
21122406,native,62667558.776315786,
21121046,native,39674697.52380952,
21118375,native,41194527.24793389,
21121028,native,39417229.78125,
21122218,native,38049980.0610687,
21121187,native,39326289.99206349,
21123625,native,38864848.83076923,
21119476,native,46786664.885714285,
21121031,native,29203897.468208093,
21122312,native,44768833.51351351,
21119406,native,32668961.967948716,
21118093,native,33860265.50675676,
21121025,native,36926105.96296296,
21121026,native,31788791.234177217,
21121034,native,41822275.875,
21118187,native,12332775.569767442,
21118281,native,42496438.80508474,
21122359,native,50664383.25510204,
21119125,native,37037038.925925925,
21118000,native,36227220.24285714,
21118175,native,45479800.99099099,
21123062,native,39890282.37301587,
21119312,native,59155505.302325584,
21122500,native,61567586.790123455,
21122382,native,52904011.46315789,
21122125,native,73348147.4264706,
21121023,native,28326684.35483871,
21119453,native,49892896.75238095,
21122875,native,16913258.51818182,
21123250,native,35059876.77419355,
21121093,native,55383827.75268817,
21118750,native,35345626.4375,
21122688,native,39210937.58095238,
21121376,native,46738853.95049505,
21118164,native,34686839.52447552,
21119501,native,41890912.641666666,
21118141,native,35154428.595744684,
21121188,native,43087087.43396226,
21121032,native,42416820.32727273,
21122407,native,17545036.580071174,
21121070,native,63298512.45333333,
21123438,native,39038768.29268292,
21122968,native,24484405.283653848,
21121751,native,45144444.24545454,
21123063,native,38468986.29752066,
21123532,native,54965380.4,
21123626,native,43574011.783783786,
21123813,native,42673440.11666667,
21118182,native,50736315.56122449,
21123344,native,36209660.44520548,
21119454,native,28199287.884848487,
21118751,native,37980650.858333334,
21122313,native,36973559.53333333,
21118151,native,46467644.647619046,
21121027,native,38139983.9453125,
21119126,native,30381469.98136646,
21122126,native,36389383.95419847,
21122219,native,34153445.18666667,
21118188,native,54959176.5,
21119313,native,35772190.44927536,
21119477,native,62665646.71052632,
21121029,native,46187522.41509434,
21121035,native,28306844.38202247,
21118376,native,40316262.109375,
21118001,native,32615873.209150326,
21118176,native,33823032.0472973,
21121094,native,40309472.026086956,
21119407,native,38309976.9609375,
21118282,native,34479229.81506849,
21118094,native,22546848.0,
21122360,native,26620872.005050506,
21121040,native,41635605.63559322,
21122266,native,69633035.48529412,
21122501,native,34494707.634482756,
21123251,native,36503392.71014493,
21122383,native,47412111.19811321,
21121047,native,52964530.010204084,
21122876,native,47888295.0952381,
21121001,native,71593683.38028169,
21122689,native,38103292.07971015,
21121377,native,45272093.05217391,
21118183,native,34298953.45390071,
21121041,native,33590175.42222222,
21121030,native,40962286.069565214,
21121071,native,32287787.5125,
21118165,native,41201997.3984375,
21123439,native,32134122.62658228,
21121033,native,27050731.779487178,
21118189,native,39116265.38211382,
21119502,native,39086471.876811594,
21119408,native,58027075.67901234,
21121189,native,43436914.608333334,
21121752,native,34443031.22516556,
21122877,native,53714523.72289157,
21123533,native,20919486.533864543,
21118002,native,32882583.84768212,
21118142,native,34197785.521472394,
21118095,native,23438576.02843602,
21123627,native,34975279.6,
21122314,native,32267384.582278483,
21121036,native,35337595.09929078,
21119478,native,47212967.047619045,
21119127,native,45281399.81415929,
21122127,native,40835933.448,
21118152,native,25292019.52216749,
21122969,native,66366824.565789476,
21123345,native,41178302.634920634,
21122220,native,46132925.14545455,
21118177,native,40417973.08,
21122502,native,14455795.55840456,
21123814,native,44298623.34166667,
21123252,native,42362295.54310345,
21123064,native,49398000.43518519,
21121095,native,40972046.128,
21118752,native,81059945.82539682,
21118377,native,44173889.266666666,
21122408,native,80587013.87301587,
21121937,native,50738359.7264151,
21121048,native,40334707.390625,
21118283,native,55635837.21978022,
21122267,native,40954492.3515625,
21121002,native,14826499.374285715,
21122384,native,38923328.25185185,
21119314,native,38390533.85517241,
21122361,native,65810245.55555555,
21119455,native,86130156.10714285,
21122690,native,33999054.45205479,
21121378,native,17676532.640569396,
21121042,native,19936823.341463413,
21121190,native,22602485.26363636,
21118166,native,50275313.13265306,
21121072,native,41947669.35,
21122970,native,45153947.876190476,
21122370,native,54182108.70967742,
21118184,native,45790725.43362832,
21119479,native,24938709.860696517,
21121753,native,33783979.12,
21121037,native,39027133.265625,
21123346,native,16746412.796666667,
21119409,native,44137943.18103448,
21123534,native,59849448.74074074,
21122221,native,18184005.735507246,
21118003,native,28912385.32352941,
21122878,native,40020131.84375,
21118143,native,48042993.71428572,
21123253,native,40332625.55833333,
21123440,native,42869069.224,
21119218,native,53377935.93069307,
21123628,native,45148902.274336286,
21118178,native,40830579.19512195,
21122385,native,39992864.4137931,
21119128,native,30329940.023809522,
21118153,native,51626856.80612245,
21119503,native,61638289.28395062,
21122128,native,34941214.32876712,
21123065,native,21760412.510729615,
21121096,native,40534403.63414634,
21118753,native,36290481.63043478,
21118378,native,36528256.88970588,
21119456,native,52420751.05263158,
21118096,native,56441186.364583336,
21121003,native,32424496.153846152,
21118190,native,43674373.9375,
21121049,native,32047969.3,
21119315,native,33877694.692307696,
21118284,native,27915708.535519127,
21122268,native,35937747.90909091,
21122315,native,50630580.79090909,
21121938,native,38402972.580882356,
21123815,native,35110994.038461536,
21122503,native,78509171.23809524,
21122362,native,53802880.489583336,
21122409,native,78640493.32857142,
21122879,native,28286517.54658385,
21122691,native,41730033.37398374,
21121379,native,93189515.18867925,
21118167,native,43245472.72173913,
21122971,native,32319404.614379086,
21118004,native,44907574.708737865,
21121073,native,27225148.795698926,
21121754,native,16537027.973333333,
21121191,native,48771250.84158416,
21123254,native,31022900.37419355,
21118185,native,17396458.118243244,
21122371,native,40573197.70731708,
21118179,native,16882577.409722224,
21122129,native,13478228.82271468,
21119219,native,25386617.205128204,
21121038,native,34081269.54054054,
