id,run_type,exe_time,err
20668156,native,30866158.98064516,
20667903,native,17810622.86713287,
20668062,native,49582892.77894737,
20664125,native,25519727.586734693,
20667968,native,24042138.2985782,
20665812,native,33175493.4,
20663562,native,23560487.73853211,
20663750,native,42961742.008695655,
20667148,native,31457997.211180124,
20667944,native,30537122.2,
20667171,native,39133329.75384615,
20663761,native,113696272.34146342,
20668250,native,18376684.42611684,
20666375,native,29888732.468208093,
20666843,native,59676796.43373494,
20663573,native,34937158.09589041,
20666562,native,41440543.23728813,
20663843,native,27543758.784210525,
20666750,native,34344140.53642384,
20663937,native,41594927.479674794,
20667898,native,45622194.12173913,
20663773,native,33473551.832258064,
20663570,native,40269769.53125,
20664500,native,41400943.584,
20667875,native,35919380.137931034,
20667909,native,32351556.34355828,
20663585,native,28039763.487046633,
20667125,native,71823504.36764705,
20663567,native,42705559.108333334,
20667218,native,42021777.976,
20668625,native,47062402.85585585,
20667312,native,36738604.78767123,
20667921,native,31852866.452941176,
20666796,native,50082310.58095238,
20663375,native,31050063.222857144,
20663632,native,36910943.0,
20665625,native,60525392.790123455,
20666000,native,52681096.57,
20663656,native,39590706.5,
20665250,native,47117947.0,
20667500,native,41439098.45112782,
20663468,native,53701333.97,
20663609,native,61067742.375,
20663796,native,50955078.36792453,
20666937,native,68935550.075,
20665437,native,60961958.04444444,
20664875,native,87066947.9,
20663375,aot,31542958.988571428,
20667904,native,52279441.95294118,
20664126,native,43415821.12871287,
20666376,native,36670516.448,
20666844,native,19037366.504,
20663751,native,39543969.85,
20663563,native,33716507.84615385,
20667910,native,24145485.446153846,
20668251,native,34788634.442028984,
20663571,native,28706871.403614458,
20667899,native,31933452.263513513,
20667969,native,35828490.04285714,
20665813,native,36483472.051470585,
20666751,native,45876507.25714286,
20668626,native,16358296.121621622,
20667149,native,42641378.788135596,
20664501,native,45307164.99090909,
20668063,native,28138599.228723403,
20663938,native,62152808.397435896,
20666563,native,39317630.9453125,
20663574,native,40375101.406504065,
20663762,native,45793064.99099099,
20667172,native,66076292.19736842,
20663568,native,18816159.06766917,
20667945,native,46235424.10909091,
20666797,native,18667417.37593985,
20668157,native,51197729.34259259,
20667313,native,47472881.106796116,
20667219,native,44794756.783783786,
20666001,native,33513998.344594594,
20667126,native,58241311.83529412,
20663774,native,37541804.36764706,
20663469,native,27423302.690607734,
20663376,native,29206757.394285716,
20667876,native,42127465.84552845,
20663657,native,25000828.80487805,
