id,run_type,exe_time,err
20812239,native,31729711.05479452,
20813687,native,41210269.25225225,
20815750,native,33795380.56551724,
20813546,native,30632009.95652174,
20813523,native,46316878.15238095,
20812257,native,62730268.243589744,
20812703,native,36553209.5882353,
20812609,native,47439183.19,
20812468,native,34219921.27586207,
20813500,native,19331908.117870722,
20812565,native,33432289.793333333,
20812691,native,46250049.36792453,
20812750,native,29396454.40588235,
20812679,native,43901904.769911505,
20812562,native,33344576.053333335,
20812567,native,32417362.480769232,
20813781,native,27456134.3172043,
20812187,native,36020963.268115945,
20813593,native,43876065.28181818,
20812564,native,64848651.25,
20812386,native,37651575.729323305,
20812375,native,40837215.92682927,
20812585,native,27330771.87368421,
20816500,native,40822067.80165289,
20812573,native,45124098.96396396,
20815093,native,47225663.52380952,
20815000,native,46521187.05555555,
20812398,native,34429898.21333333,
20812245,native,23919244.92825112,
20812234,native,53459318.166666664,
20814250,native,52728040.7311828,
20812570,native,31351567.674698796,
20815375,native,51243127.5625,
20812093,native,36839758.76428571,
20815187,native,40480086.736,
20812656,native,52737311.3655914,
20812237,native,44631234.71551724,
20812281,native,40886434.416,
20812236,native,53527142.31182796,
20812568,native,52610606.322916664,
20812597,native,53162049.445544556,
20812000,native,35169912.216216214,
20813875,native,48866999.524271846,
20812304,native,45901029.46902655,
20812328,native,54152273.13333333,
20813734,native,56322579.666666664,
20812421,native,36195550.729032256,
20812657,native,45343196.494505495,
20812376,native,34628179.86259542,
20812692,native,16166048.616129031,
20812240,native,57602513.78888889,
20813511,native,43237190.77876106,
20813501,native,60966569.03947368,
20815751,native,45793206.54054054,
20812566,native,40614819.848,
20813125,native,37198646.48854962,
20813688,native,63035624.34939759,
20815094,native,37301984.37777778,
20812469,native,40562655.140625,
20813547,native,44559792.87288135,
20812094,native,29186254.78362573,
20812235,native,28713516.29775281,
20812399,native,50289622.1980198,
20813524,native,36494164.47260274,
20812751,native,44826615.0,
20812188,native,33163981.217948716,
20813782,native,40890866.3671875,
20814251,native,37697948.218045115,
20812563,native,31726010.851190478,
20812704,native,44694173.791666664,
20813876,native,35217432.21481481,
20812387,native,43391168.85123967,
20815001,native,46210696.2,
20813594,native,44597090.31355932,
20812329,native,37046605.92366412,
20815376,native,42735938.1779661,
20816501,native,55687296.2,
20812258,native,89305502.91666667,
20812610,native,57973645.97894737,
20812246,native,63064506.98717949,
20812571,native,48315114.53703704,
20812680,native,52486949.708737865,
20812001,native,24672748.605769232,
20812305,native,44053790.867256634,
20812574,native,70894758.78571428,
20812282,native,53602723.135416664,
20812598,native,56780517.96590909,
20813735,native,45525343.68181818,
20812238,native,47979320.21296296,
20815188,native,46563861.796460174,
20812586,native,46903592.41739131,
20812569,native,43200749.050847456,
20812422,native,47265143.13207547,
20813710,native,41608515.14285714,
20812658,native,37221742.89312977,
20812693,native,57949049.12820513,
20815752,native,15814401.84385382,
20813512,native,45257552.22857143,
20812377,native,33123028.18125,
20812241,native,55509140.677777775,
20815002,native,32133595.842465755,
20812095,native,37622528.067669176,
20812470,native,43826151.22123894,
20813126,native,30705175.404761903,
20812189,native,38293938.08461539,
20813548,native,26261931.04040404,
20813640,native,45356556.91891892,
20812515,native,34177545.81045751,
20812400,native,28769821.11235955,
20813525,native,34041859.73509934,
20813502,native,37885362.5,
20812247,native,38550222.496,
20813783,native,40986424.496,
20813689,native,38011734.75177305,
20815095,native,45470293.21551724,
20814252,native,41514003.484126985,
20812259,native,49189429.217821784,
20813736,native,14920.780430715815,
20815377,native,31067217.58433735,
20812752,native,47661146.29090909,
20812388,native,35858310.73426574,
20812937,native,42410033.77876106,
20813877,native,35180827.783783786,
20813595,native,40397371.76984127,
20812283,native,27716577.183333334,
20812705,native,30455602.90340909,
20812491,native,42156704.4765625,
20812611,native,37504486.733333334,
20816502,native,42446234.09090909,
20812306,native,28038772.19354839,
20812575,native,46256618.20720721,
20813711,native,32665841.261437908,
20815189,native,39931686.088,
20812572,native,51022543.8,
20812330,native,49986762.276190475,
20812002,native,62025911.870588236,
20812599,native,53164749.41836735,
20812681,native,40523770.56390978,
20812587,native,50223629.41,
20812351,native,40348824.03053435,
20812423,native,39547130.89705882,
20812694,native,39679492.481818184,
20812659,native,21275280.39035088,
20813513,native,44601705.472222224,
20812378,native,38313373.40458015,
20812190,native,40505577.576271184,
20815096,native,44819916.24271844,
20815003,native,35623847.83687943,
20812242,native,50920260.39795918,
20812938,native,37270902.57723577,
20812096,native,38664195.879699245,
20813526,native,44061674.567567565,
20815753,native,47583639.344827585,
20814253,native,42019348.53043478,
20813127,native,59175659.93975904,
20813596,native,51801014.10989011,
20813784,native,51384502.24210526,
20813641,native,44247027.69565217,
20812389,native,36083655.8962963,
20812260,native,46605601.0754717,
20812284,native,46930259.69,
20813503,native,35053576.26712329,
20812516,native,45417033.85585585,
20812753,native,41403820.266666666,
20813878,native,34558866.19178082,
20813549,native,81741263.50819673,
20815190,native,33760446.53146853,
20813690,native,47895123.320754714,
20812706,native,39850037.547619045,
20812331,native,37004497.30534351,
20812588,native,23708001.51231527,
20812401,native,61240092.25882353,
20812492,native,37125882.87407407,
20812424,native,37187579.30578513,
20813712,native,45532561.59259259,
20812471,native,51285198.873873875,
20812600,native,32472477.091503266,
20812612,native,44104513.860869564,
20815378,native,64798159.615384616,
20812243,native,33608146.04666667,
20812576,native,40394635.8515625,
