id,run_type,exe_time,err
20691218,native,15024446.259375,
20687656,native,58697120.973684214,
20689390,native,35598080.3,
20691312,native,22973647.554502368,
20687750,native,38352864.27272727,
20687468,native,64567461.7,
20687632,native,25468658.610526316,
20691875,native,18003394.82246377,
20689437,native,35941938.94736842,
20687611,native,63981116.84931507,
20687609,native,33323204.68918919,
20688898,native,29720731.873493977,
20687679,native,35549627.91111111,
20689062,native,32338525.586666666,
20688125,native,17543364.94137931,
20687614,native,41609485.11304348,
20687773,native,14915537.498542273,
20687573,native,39891174.55,
20688921,native,35546843.72463768,
20687620,native,30018866.754385963,
20687617,native,21406038.122881357,
20687843,native,26493912.984293193,
20687576,native,31316372.79113924,
20690375,native,39072341.85714286,
20687796,native,61130961.34210526,
20687610,native,67423483.52857143,
20687375,native,49435552.39795918,
20688968,native,40789085.2892562,
20691171,native,41130784.5785124,
20687585,native,39495461.640625,
20691125,native,44515518.836363636,
20689343,native,54815792.582417585,
20688892,native,42680350.63559322,
20687761,native,35173488.95862069,
20687937,native,42337122.50413223,
20691265,native,61827182.166666664,
20689250,native,57468788.29069767,
20687890,native,29919790.2247191,
20688875,native,59278985.4939759,
20688889,native,43544804.779661015,
20687703,native,42171920.19512195,
20687579,native,56848088.166666664,
20687562,native,53474108.80645161,
20688886,native,30692192.105555557,
20689625,native,42301008.546875,
20691500,native,48359783.40909091,
20691241,native,67179805.70512821,
20687375,aot,52164833.55339806,
20687751,native,34265079.277027026,
20687469,native,42659850.52586207,
20688922,native,39638794.6504065,
20687657,native,30620761.782352943,
20687938,native,27644148.728323698,
20691126,native,27071223.283333335,
20687618,native,26512577.70984456,
20687574,native,57743760.744186044,
20688876,native,39368175.00813008,
20687580,native,15242305.100628931,
20689063,native,28288363.994594596,
20687577,native,48271966.291262135,
20687615,native,34775268.77027027,
20689391,native,38434075.0,
20689438,native,37212604.65034965,
20687621,native,71895412.87323944,
20689251,native,50733259.82105263,
20687633,native,48738617.14814815,
20687376,native,31354375.837349396,
20687612,native,44561445.03333333,
20687774,native,28318647.96373057,
20689296,native,38773914.566176474,
20687844,native,30658931.22857143,
20691876,native,49078527.20909091,
20691219,native,49221322.513274334,
20691242,native,16694429.28668942,
20691313,native,86981924.52459016,
20688969,native,44036635.44166667,
20688899,native,2634678.8231261424,
20689344,native,29161872.259668507,
20687680,native,33382641.07738095,
20687586,native,28380107.25263158,
20690376,native,65478751.209876545,
20688893,native,52704923.34375,
20687762,native,51349814.45544554,
20687891,native,24217859.802690584,
20688126,native,45260524.16260163,
20691266,native,39602867.4117647,
20691172,native,49121352.71818182,
20687797,native,35978107.20915033,
20687704,native,48635451.445454545,
20688887,native,44098379.45689655,
20689626,native,40054904.94444445,
20689531,native,62445213.23863637,
20688890,native,50957970.42727273,
20687563,native,57834195.97802198,
20691501,native,34172407.37179487,
20687376,aot,29714516.036231883,
20687845,native,22204083.557894737,
20687470,native,4250.231038149617,
20688923,native,41158382.416666664,
20691314,native,34053391.664122134,
20689064,native,47090237.00990099,
20687658,native,20839464.44715447,
20687578,native,15320995.834355827,
20687616,native,33109445.317880794,
20687775,native,27156631.322404373,
20688877,native,32948527.442307692,
20689297,native,30711983.889570553,
20687939,native,27695495.594871797,
20688894,native,37300721.88617886,
20687634,native,32516390.784810126,
20691127,native,33523776.644171778,
20688900,native,71168317.20634921,
20687613,native,37364230.67391305,
20687377,native,61124951.18072289,
20688970,native,27058637.98404255,
20687798,native,42887879.0,
20687752,native,37497465.54,
20687587,native,41596316.425,
20687622,native,55447078.88172043,
20690377,native,6125247.49005848,
20688127,native,4855493.642056075,
20687763,native,30330606.807228915,
20689252,native,28578161.026595745,
20689439,native,20771988.77735849,
20689392,native,53664423.322916664,
20689532,native,25947997.162162162,
20689345,native,70012803.42857143,
20687575,native,30090900.686170213,
20691243,native,73039183.30882353,
20687892,native,75200343.96825397,
20687705,native,31141490.668711655,
20687581,native,92948942.94827586,
20688888,native,32745687.490322582,
20691220,native,72959467.21428572,
20687681,native,54123342.0,
20691267,native,70372456.67605634,
20691173,native,30393329.828571428,
20691877,native,40118877.61594203,
20687619,native,91797766.33333333,
20689627,native,51166814.89108911,
20688891,native,27854689.47150259,
20687564,native,48561718.00900901,
20691502,native,13085043.484918794,
20687377,aot,57126691.81395349,
20687659,native,24982637.843243245,
20687846,native,42642777.31666667,
20687706,native,48451671.4939759,
20689065,native,36013848.55555555,
20687378,native,27110110.24848485,
20687764,native,20531678.013274338,
20688901,native,32923361.566433568,
20690378,native,29514138.301282052,
20689533,native,92272893.31111111,
20687776,native,55003661.23255814,
20688924,native,18173613.4527027,
20691128,native,22243990.413636364,
20688878,native,22383802.63111111,
20687623,native,36906909.54198473,
20687940,native,50534286.43,
20687691,native,47061919.541666664,
20689298,native,45916982.445454545,
20687685,native,43532502.45918367,
20691244,native,47490190.75510204,
20688128,native,82757173.25454545,
20691174,native,55448095.9875,
20687588,native,32379683.529411763,
20691253,native,39286009.25735294,
20691878,native,42606300.33018868,
20688971,native,43032503.084745765,
20687893,native,24649733.630541872,
20691259,native,34125949.03870968,
20687635,native,57838926.43181818,
20688895,native,30510163.262295082,
20689366,native,49119884.0,
20689393,native,11239796.31330472,
20691315,native,92574749.50909092,
20687753,native,31712809.587878786,
20691221,native,6334143.1279212795,
20687799,native,30933274.47159091,
20689628,native,24990010.702127658,
20687471,native,97853460.2264151,
20687582,native,62246337.884615384,
20689440,native,5212796.086042065,
20687682,native,33013609.8627451,
20688944,native,30287049.744318184,
20689253,native,46164800.37068965,
20689346,native,41626374.06923077,
20687565,native,22788144.595454544,
20691268,native,48634925.53636364,
20689378,native,33039862.92121212,
