id,run_type,exe_time,err
20664125,native,25804807.839285713,
20664898,native,48306673.663157895,
20663937,native,47704806.614583336,
20663515,native,55962093.69135802,
20664500,native,51380893.715789475,
20666913,native,47522753.0952381,
20663491,native,31522388.85714286,
20664312,native,33135889.166666668,
20664247,native,37923254.176470585,
20664968,native,26714723.295918368,
20663796,native,57647954.55294117,
20663562,native,26432445.960591134,
20665250,native,55999108.15384615,
20667125,native,77274270.15517241,
20666890,native,66871705.60526316,
20663470,native,49085583.98095238,
20663469,native,29571727.229508195,
20668062,native,55416494.97727273,
20665062,native,26792701.058536585,
20667968,native,28847019.38829787,
20663750,native,44241355.76271187,
20663890,native,53515557.87755102,
20667875,native,38618770.942028984,
20666750,native,41365880.06153846,
20664241,native,58483714.344444446,
20663468,native,54745846.82105263,
20663479,native,65436558.14473684,
20664265,native,48541942.21296296,
20666375,native,38742699.303448275,
20666609,native,30199791.489361703,
20663773,native,38535204.132867135,
20668625,native,49097288.63063063,
20663398,native,56813679.427083336,
20666562,native,47857358.45454545,
20668250,native,23918506.526530612,
20663843,native,34042289.446428575,
20666656,native,56528811.65,
20666468,native,51654885.93636364,
20665625,native,72649573.47142857,
20664253,native,38280728.29487179,
20666937,native,72570717.10958904,
20663421,native,54294965.33980583,
20666843,native,67088929.53488372,
20663473,native,61092286.86666667,
20664875,native,93251919.2,
20664218,native,58916333.96,
20663375,native,34263480.027027026,
20664921,native,41884248.82278481,
20667876,native,40660570.95555556,
20663492,native,54843840.25333333,
20666891,native,69457552.73333333,
20668063,native,27782871.98136646,
20664969,native,36830524.428571425,
20664126,native,61836170.87777778,
20666914,native,21092947.258474577,
20663516,native,43654471.975,
20663751,native,41611474.58558559,
20664899,native,45472749.847457625,
20666376,native,41482081.24074074,
20668251,native,33630574.75572519,
20664313,native,48090580.99029126,
20663399,native,36659542.91269841,
20667126,native,65535086.618421055,
20664248,native,44654213.87068965,
20665626,native,31050989.657534245,
20665063,native,6169028.591764706,
20666469,native,37520252.75609756,
20666751,native,53152704.02150538,
20664242,native,42348363.6,
20664254,native,34877991.30534351,
20663797,native,29814527.46111111,
20666563,native,46356880.24761905,
20666610,native,45161424.58181818,
20666657,native,38448783.96183206,
20664501,native,62123925.406593405,
20663471,native,28038662.482051283,
20663938,native,77135273.8,
20663474,native,44842197.138613865,
20664876,native,46492191.6,
20666938,native,46508463.495145634,
20664886,native,39530069.830882356,
20663774,native,41438984.071428575,
20668626,native,19900643.337037038,
20666844,native,21485983.13157895,
20663891,native,48500199.159292035,
20664266,native,40828360.1796875,
20663844,native,69983754.26027398,
20665251,native,61712142.76923077,
20664219,native,28313125.612716764,
20663563,native,42079585.63768116,
20668437,native,48018560.93220339,
20667969,native,37432922.013333336,
20663422,native,35650054.9109589,
20663480,native,38780187.14666667,
20663376,native,31569253.42857143,
20664922,native,47973748.689320385,
20664127,native,54082537.53448276,
20663493,native,24901612.102857143,
20667877,native,38279202.81746032,
20665627,native,88665559.18421052,
20666892,native,32480965.601398602,
20666915,native,5993200.385224274,
20664502,native,61182188.37931035,
20664314,native,34096155.70769231,
20664249,native,42118247.26530612,
20664970,native,68768520.23529412,
20663752,native,35638694.5,
20663517,native,36638987.27407408,
20666377,native,65059029.86666667,
20664243,native,32809026.0942029,
20663475,native,37163465.97457627,
20667127,native,34138519.84397163,
20664900,native,32057215.674846627,
20663845,native,42530234.74,
20666752,native,57270742.197530866,
20666939,native,41702802.55555555,
20668252,native,75455447.5,
20663400,native,35342314.993377484,
20664877,native,33603553.673758864,
20666611,native,30680630.78181818,
