id,run_type,exe_time,err
20701085,native,43328800.300970875,
20702210,native,41668939.973451324,
20702140,native,70045340.71666667,
20700968,native,40605459.22314049,
20702023,native,70780379.68253969,
20699573,native,41315982.34166667,
20703125,native,21266495.225806452,
20699491,native,34495864.126666665,
20701718,native,21465718.636363637,
20701015,native,87575260.1111111,
20702093,native,28895317.427027028,
20702750,native,53436770.31818182,
20702234,native,94593964.1,
20700991,native,24688260.848623853,
20703500,native,85463651.63636364,
20701062,native,54453043.04819277,
20700875,native,41713162.43089431,
20701250,native,81855835.8235294,
20702375,native,41394604.0075188,
20701648,native,40781574.58646616,
20701073,native,71797592.44262294,
20700125,native,51738285.58252427,
20702000,native,38934587.67832168,
20699609,native,40459311.00735294,
20702046,native,30873924.3655914,
20701156,native,45942546.14049587,
20700500,native,43238492.47328244,
20701812,native,69406545.53968254,
20700921,native,53016230.82,
20699468,native,59574732.526315786,
20699585,native,107415203.48780487,
20702468,native,75233204.29333334,
20702562,native,29796131.887755103,
20699750,native,4716224.911652704,
20701625,native,45701526.02479339,
20703312,native,43650305.77862596,
20701671,native,57896105.88118812,
20700979,native,52246273.2920354,
20702187,native,63809710.63636363,
20699375,aot,81232568.36666666,
20699656,native,74806544.1969697,
20699562,native,47217746.44,
20702421,native,46398186.84615385,
20699515,native,58214226.97169811,
20701109,native,41194228.58,
20702281,native,653079.9170717481,
20699375,native,103071411.4,
20703875,native,55714160.87288135,
20699574,native,30998897.56521739,
20702211,native,45527576.822916664,
20702024,native,53791238.625,
20702141,native,44138029.372727275,
20701157,native,16450818.898550725,
20701016,native,42518837.75454546,
20702422,native,14026293.877966102,
20703501,native,3957036.8077803203,
20700126,native,45678435.346534654,
20700969,native,26689490.56585366,
20701626,native,4086339.2787723783,
20701813,native,20811517.343478262,
20701074,native,30235202.42261905,
20699657,native,38843496.845454544,
20701063,native,69213780.19178082,
20701086,native,60994986.90322581,
20702094,native,48516069.70754717,
20699563,native,63253177.047619045,
20701110,native,55049703.25333333,
20702235,native,44257312.76033058,
