id,run_type,exe_time,err
20812094,native,29733416.554054055,
20812095,native,37706336.88983051,
20813500,native,20026594.25957447,
20817437,native,35310474.907692306,
20812093,native,36256710.171875,
20817343,native,36618194.166666664,
20815562,native,40668015.72173913,
20812116,native,49262277.979166664,
20812750,native,30765475.955128204,
20816125,native,45160686.34,
20812104,native,33394583.296551723,
20815046,native,30346631.086956523,
20814250,native,56550386.3375,
20816500,native,42415349.22727273,
20812257,native,61592315.897435896,
20815023,native,43763108.7962963,
20815843,native,31596031.012820512,
20812245,native,26129438.994949494,
20815000,native,48577155.48514851,
20817390,native,16591417.7625,
20813125,native,38145327.21374046,
20812140,native,51617099.5,
20817296,native,50013224.36734694,
20812128,native,41839978.65833333,
20812117,native,49928687.08163265,
20815093,native,49210219.09,
20812281,native,44162280.96460177,
20815140,native,40612864.96,
20812187,native,38073116.4887218,
20812000,aot,33884993.94594595,
20817319,native,48951873.40952381,
20812122,native,37707942.02898551,
20815937,native,41681761.91269841,
20815796,native,46504582.372727275,
20812234,native,58490765.07777778,
20812119,native,43496842.55833333,
20812375,native,45517638.29310345,
20815468,native,47476758.79090909,
20812134,native,52129231.875,
20817250,native,43613933.73170732,
20815375,native,58487327.02272727,
20815750,native,41285064.330827065,
20817625,native,32586199.88554217,
20815187,native,45799962.0,
20813875,native,50160608.06666667,
20812000,native,40089923.927536234,
20812098,native,40255744.73426574,
20816875,native,78642963.21333334,
20815469,native,44208041.09876543,
20815844,native,46522052.46666667,
20817344,native,44734429.04081633,
20817320,native,38106415.54716981,
20813501,native,60013755.84210526,
20812246,native,71588491.31034483,
20812118,native,37285839.00884956,
20817438,native,35282629.22058824,
20812096,native,40611012.68595041,
20817297,native,40703193.981981985,
20814251,native,39742191.94214876,
20815563,native,36811867.14814815,
20812129,native,23321657.58208955,
20816126,native,58994035.81481481,
20815001,native,48546153.93684211,
20815094,native,40394082.45217391,
20815024,native,42120188.309734516,
20812235,native,26294589.08,
20815797,native,38108674.975,
20812123,native,29895957.917721517,
20812751,native,45866622.64864865,
20817251,native,16579568.410071943,
20812141,native,40290790.7,
20812239,native,32394425.391304348,
20817366,native,50259227.23809524,
20812105,native,40449644.277777776,
20815938,native,39447539.858333334,
20817391,native,54750967.05494505,
20812258,native,83965172.75,
20815163,native,48143085.275,
20812282,native,60011345.81927711,
20815047,native,32071412.351190478,
20812188,native,34713656.65068493,
20812001,aot,25056708.290640395,
20815141,native,40869235.512,
20812135,native,41199953.52066116,
20815376,native,43339758.85217391,
20812001,native,25057222.466666665,
20812120,native,45403880.725663714,
20813126,native,33211085.531791907,
20813876,native,38220672.26470588,
20817626,native,62497009.35,
20815188,native,45515381.17391305,
20812376,native,41608404.05343512,
20815751,native,51210990.126213595,
20816501,native,64408121.71428572,
20812099,native,42458222.72357724,
20816876,native,23197470.176190477,
20817354,native,31522507.973451328,
20812130,native,18703123.701570682,
20815845,native,25737668.82208589,
20815470,native,40574801.90909091,
20817321,native,34100025.52307692,
20815025,native,27311486.23529412,
20817439,native,50123203.4375,
20814252,native,38673143.779661015,
20812247,native,39171057.792,
20812124,native,32581112.161764707,
20812097,native,44147425.17272727,
20813502,native,37906552.05925926,
20815564,native,34707618.448529415,
20817345,native,52585453.13,
20812283,native,27923806.057692308,
20815048,native,44160732.28125,
20812106,native,52909914.25882353,
20816127,native,63579817.442857146,
20817627,native,40333706.88172043,
20815002,native,36088429.13235294,
20817367,native,54618546.674418606,
20815095,native,49714875.08,
20815798,native,43340596.347826086,
20815142,native,29136728.38125,
20817392,native,45124475.02857143,
20812189,native,35738163.04511278,
20812752,native,47722360.190476194,
20812142,native,45580379.5045045,
20815939,native,45874987.39814815,
20812136,native,46091509.067961164,
20817252,native,64286617.506172836,
20817298,native,48229901.94067796,
20812121,native,36205095.15037594,
20812002,aot,60462680.759036146,
20812002,native,58541149.345679015,
20812240,native,71841643.42666666,
20812236,native,63162953.34883721,
20815189,native,38457511.44715447,
20812259,native,56874525.739583336,
20813877,native,34789990.808823526,
20815377,native,35149740.59602649,
20815164,native,44138435.222222224,
20816877,native,61730210.065789476,
20816502,native,42429959.0,
20812100,native,43924943.139130436,
20812377,native,37744103.219858155,
20815752,native,18421055.068259384,
20813127,native,63919797.96296296,
20817355,native,38388268.45714286,
20815846,native,61804560.755813956,
20817346,native,57925778.30136986,
20815049,native,11696586.754716981,
20815471,native,43932535.720338985,
20817322,native,44022981.88333333,
20815026,native,48520074.281553395,
20812107,native,36212107.032,
20812241,native,54073108.58461539,
20817628,native,36274200.723076925,
20812125,native,34761535.43448276,
20812284,native,47677705.38,
20817299,native,50357963.2962963,
20814253,native,44877361.82608695,
20816128,native,35827438.76470588,
20812131,native,86311102.98571429,
20812143,native,37036992.33884297,
20812251,native,66181633.328947365,
20812248,native,43631269.61983471,
20815565,native,40591811.712,
20815096,native,49289895.284210525,
20815799,native,27219883.54494382,
20813503,native,38503662.86764706,
20815143,native,50399286.40860215,
20815003,native,37514042.177777775,
20817368,native,53148714.1875,
20812101,native,31190261.23015873,
20812260,native,48771044.733333334,
20812190,native,41087115.040650405,
20817393,native,34882093.69536424,
20812753,native,43993333.02542373,
20817440,native,28412315.98604651,
20812237,native,41886857.58558559,
20815940,native,33787904.393548384,
20815165,native,37435721.448,
20817253,native,39168181.91538461,
20812137,native,31731164.55357143,
20816031,native,66303462.666666664,
20812003,aot,50738446.71,
20815378,native,69109406.66153847,
20812003,native,53228561.083333336,
20815190,native,38021572.97058824,
20813878,native,34805453.7972973,
20815753,native,43852530.81481481,
20812378,native,39561073.608,
20816878,native,39052540.48888889,
20816503,native,43800859.355932206,
20813128,native,65549451.37037037,
20817356,native,34359331.666666664,
20817347,native,33513916.135338347,
20815472,native,47571670.81,
20817323,native,39530133.881355934,
20815027,native,31308081.903846152,
20812285,native,26415205.16184971,
20815847,native,16079358.839285715,
20815050,native,95184118.09803921,
20817300,native,47443944.16831683,
20815800,native,44913634.76,
20815097,native,39100574.09322034,
20812126,native,42943612.50434782,
20812108,native,39006733.14705882,
20814254,native,17995663.615107913,
20812242,native,53604598.908163264,
20812144,native,50796568.052083336,
20812252,native,35575061.172413796,
20817254,native,27133052.775641024,
20817629,native,48029520.654545456,
20817441,native,18230123.804081634,
20817394,native,48361502.19354839,
20815144,native,50013372.030612245,
20812132,native,44180378.77118644,
20815566,native,31213186.44578313,
20813504,native,40925568.0952381,
20817369,native,22806733.37272727,
20816129,native,55889412.93548387,
20812249,native,38815722.631578945,
20815004,native,31246921.757575758,
20812754,native,60835627.44444445,
20812102,native,62678954.9375,
20812138,native,46613875.75247525,
20812191,native,29441512.755555555,
20815191,native,38460393.23577236,
20812261,native,59838369.95555556,
20812004,native,37899539.76923077,
20812238,native,47163068.64864865,
20812004,aot,40609905.928,
20816032,native,46222175.49090909,
20815379,native,64824193.85526316,
20815166,native,41206987.2519084,
20813879,native,33688940.92666667,
20812379,native,39473233.064,
20815941,native,55682098.23,
20816879,native,52563090.677083336,
20816504,native,39521936.18253968,
20815754,native,57237729.47311828,
20813129,native,36567802.198529415,
20817348,native,30661565.12030075,
20812286,native,65880063.33846154,
20817357,native,53884532.66,
20815473,native,43384032.50847457,
20817324,native,63015885.7625,
20815848,native,58729716.62650602,
20815051,native,37715945.794117644,
20812145,native,39333906.83898305,
20817395,native,41309770.87962963,
20812109,native,51345870.7368421,
20814255,native,67903926.27941176,
20812139,native,60237184.984848484,
20812192,native,34558593.4661017,
20815028,native,47164299.881355934,
20812243,native,34306859.56666667,
20812253,native,44308838.99115044,
20812133,native,26035286.235602096,
20815567,native,47282300.36893204,
20815145,native,32523393.71612903,
20815098,native,61021165.82954545,
20815005,native,42500194.85344828,
20817273,native,40443765.836363636,
20817301,native,47375369.24166667,
20812755,native,43462912.08181818,
20817442,native,78345133.58461538,
20816130,native,75250223.47692308,
20813505,native,45881545.61061947,
20812127,native,40217783.65034965,
20817630,native,63467077.024096385,
20812103,native,33022274.2972973,
20817370,native,64766203.11111111,
20815801,native,42385818.70921986,
20817255,native,65463914.12048193,
20812262,native,30433677.54037267,
20812005,aot,40189159.861788616,
20815167,native,12195341.2375,
20813880,native,18995768.740601502,
20816505,native,43609585.316831686,
20812250,native,80575542.98666666,
20812005,native,44128947.9338843,
20815380,native,43885990.25423729,
20816033,native,50419056.17142857,
20815192,native,29153614.173469387,
20812380,native,28744206.303370785,
20813130,native,41544883.59259259,
20815942,native,34802280.5620915,
20815755,native,51799827.15789474,
20816880,native,51818696.3877551,
20817349,native,44457350.9826087,
20817325,native,38689923.60909091,
20812287,native,32904570.412903227,
20815052,native,35285808.34166667,
20815474,native,37746595.03968254,
20817358,native,81658170.78688525,
20815849,native,37731450.23809524,
20817631,native,31509857.14503817,
20812146,native,27354041.71276596,
20815116,native,36441069.917293236,
20812110,native,31876954.98773006,
20814256,native,47731744.57281554,
20815029,native,50914064.08163265,
20812244,native,37228227.323529415,
20816131,native,49227717.913978495,
20812113,native,50416738.53465346,
20812193,native,43370694.192,
20817396,native,36742057.98076923,
20815568,native,47453360.38181818,
20817331,native,33458263.89041096,
20812254,native,53068769.3,
20817302,native,40493277.528,
20814625,native,36373621.02898551,
20815146,native,36991341.42068966,
20817443,native,60297074.77647059,
20815006,native,35348784.266666666,
20815802,native,31376984.45962733,
20817274,native,42261868.344,
20812756,native,43602866.79338843,
20817371,native,38815760.92142857,
20815099,native,30652718.942408375,
20813131,native,41400567.29523809,
20816034,native,48274634.70526316,
20816506,native,38274641.45528455,
20813506,native,48979541.0,
20812006,aot,49837537.811881185,
20812263,native,50168386.79245283,
20817256,native,46261615.516949154,
20814437,native,39115912.4047619,
20815381,native,49952625.8019802,
20815168,native,59285258.12087912,
20812006,native,55107213.12087912,
20813881,native,77711426.66176471,
20815193,native,68554775.36,
20815756,native,34582305.80136986,
20815943,native,78207227.89393939,
20812381,native,39920798.62068965,
20816881,native,69298251.0,
20817350,native,60694962.26744186,
20817326,native,48140748.54285714,
20815850,native,12062217.513994912,
20812288,native,39736421.015384614,
20815475,native,30390759.1,
20815053,native,43631141.48760331,
20817359,native,49662388.6952381,
20814257,native,34570606.56028369,
20815030,native,39307622.67768595,
20816132,native,30759021.721854303,
20817632,native,53456459.60204082,
20812111,native,26041498.454081632,
20812147,native,49944242.300970875,
20815117,native,34233589.91503268,
20812194,native,35963443.09929078,
20815569,native,41191691.674796745,
20812114,native,38598294.233082704,
20817332,native,47424463.32380953,
20815984,native,64384544.061728396,
20815147,native,30405857.67857143,
20814626,native,45734680.63716814,
20817303,native,52040235.95,
20812757,native,47143068.179245286,
20817444,native,29137560.35359116,
20815803,native,37802985.731884055,
20817275,native,32511914.47204969,
20815007,native,40402536.618320614,
20816035,native,43623978.30630631,
20817397,native,56817904.346938774,
20817257,native,32617843.006756756,
20812255,native,38622761.3630137,
20814438,native,42154543.54954955,
20815100,native,45505205.5045045,
20813132,native,40493649.38095238,
20817372,native,35815203.167832166,
20815169,native,58668117.30263158,
20812264,native,31037836.763975155,
20813507,native,37436084.674074076,
20812007,aot,35378454.27586207,
20815382,native,60839245.45679013,
20815194,native,31778545.11258278,
20815757,native,30124209.25625,
20813882,native,22183035.19736842,
20816507,native,50888406.25225225,
20812007,native,39895333.17037037,
20815944,native,52411918.9375,
20812382,native,37471756.578947365,
20816882,native,44771648.53333333,
20817351,native,29442786.404761903,
20815054,native,15328768.72147651,
20817327,native,33647974.60130719,
20817633,native,34677433.97560976,
20815851,native,56841136.23076923,
20815476,native,45989321.25663717,
20812289,native,89813989.93103448,
20817360,native,32970799.529032256,
20815031,native,55152716.421686746,
20814258,native,24321512.802884616,
20812148,native,37044797.65925926,
20813508,native,47463371.6375,
20815118,native,40561701.71428572,
20815985,native,31721366.00689655,
20812112,native,70917916.08571428,
20816133,native,47559252.4137931,
20812115,native,30700845.2721519,
20817304,native,31310891.01333333,
20815570,native,40692721.71900827,
20817445,native,52956038.43181818,
20817333,native,27755912.828729283,
20812195,native,35909635.84137931,
20814627,native,46939352.50925926,
20817398,native,55105637.11363637,
20812758,native,31682881.080745343,
20813133,native,41806414.48695652,
20815148,native,58991508.81318682,
20815383,native,37527873.772357725,
20815804,native,48209896.03603604,
20817276,native,52650440.02970297,
20812008,aot,45778752.59259259,
20812256,native,25778673.5625,
20817258,native,46141954.069565214,
20812265,native,26700980.267676767,
20816883,native,22662161.37837838,
20815008,native,37589192.7972973,
20814439,native,58924187.02272727,
20815101,native,45814750.06779661,
20815195,native,38856616.47619048,
20812383,native,42901198.56435644,
20815170,native,37930715.23972603,
20817373,native,40761762.13043478,
20816036,native,46732552.17460317,
20812008,native,49533466.916666664,
20815758,native,26458647.525,
20816508,native,34593812.64137931,
20813883,native,77918669.33846153,
20815945,native,62763162.638554215,
20817352,native,31703892.680722892,
20815055,native,55313878.21978022,
20817634,native,25633121.586387433,
20815852,native,30781192.43670886,
20817328,native,44258905.915254235,
20815032,native,30857015.254658386,
20812290,native,60237224.035294116,
20817361,native,52984212.45918367,
20815477,native,52145369.87128713,
20814259,native,52576030.80612245,
20812149,native,57201209.375,
20813509,native,38916240.71428572,
20815986,native,82066431.3,
20815571,native,30168121.316770185,
20816134,native,35220638.14383562,
20817446,native,43265692.230088495,
20817305,native,36192874.39007092,
20812196,native,49073780.58,
20813134,native,46182192.03960396,
20814628,native,35343869.731884055,
20817399,native,38163316.10687023,
20817812,native,53546401.26,
20815119,native,39745741.37931035,
20815421,native,47621488.916666664,
20816884,native,31966785.2,
20815384,native,40250953.5,
20812759,native,39811269.09022556,
20814062,native,38451945.176,
20817259,native,41876709.68965517,
20815805,native,28370329.62430939,
20817334,native,46589324.325203255,
20816037,native,36325108.552,
20814440,native,23376745.18095238,
20815149,native,48578595.19090909,
20815009,native,56193759.50588235,
20817277,native,33677074.057692304,
20812009,aot,33363578.85443038,
20815196,native,46320926.81818182,
20816509,native,36713186.538461536,
20813884,native,59173076.70512821,
20815759,native,38720380.04580153,
20817374,native,34615979.45806452,
20812009,native,35068606.25,
20812384,native,54465000.47,
20812266,native,41830846.06428572,
20815102,native,51681424.00900901,
20815171,native,48230554.6640625,
20815946,native,42946916.30075188,
20815853,native,46408281.603960395,
20817329,native,48562669.22,
20815033,native,41414578.053097345,
20815056,native,39391669.90225564,
20817635,native,52879233.56842105,
20817353,native,67343179.83132531,
20812291,native,23266099.060606062,
20815478,native,32432008.13664596,
20817362,native,66994548.84931507,
20814260,native,30871399.90909091,
20815422,native,42463514.89108911,
20815987,native,37335762.308823526,
20812150,native,49181977.94594595,
20815572,native,29685170.710227273,
20813135,native,28104784.868571427,
20814629,native,35554561.875,
20817447,native,44385489.88983051,
20816135,native,50596037.34951457,
20815120,native,47186009.23584906,
20812760,native,39641649.70247934,
20812197,native,46569353.95575221,
20817813,native,35258536.0890411,
20813510,native,45989286.6015625,
20817306,native,21318393.05323194,
20815806,native,43549177.59090909,
20812010,aot,32416395.212328766,
20816885,native,77618389.45454545,
20817400,native,33685825.21472393,
20817260,native,31620853.40372671,
20814441,native,60230168.56790123,
20817278,native,31700834.897435896,
20815010,native,30373782.54819277,
20815150,native,49792653.95,
20813885,native,31717108.5,
20814063,native,32463682.839285713,
20816510,native,47881650.072916664,
20817335,native,31856342.60714286,
20816038,native,65608664.74117647,
20815197,native,20280639.08045977,
20815385,native,43792107.72857143,
20812385,native,38640257.824,
20812267,native,42523731.796460174,
20815760,native,25966925.302884616,
20815103,native,48199409.31,
20812010,native,35379910.10666667,
20817375,native,61762832.86666667,
20815947,native,45175828.67741936,
20815172,native,54309875.684210524,
20815854,native,37036417.162962966,
20817330,native,53055696.7,
20817636,native,53345038.266666666,
20815057,native,28682114.02222222,
20815034,native,73273463.21428572,
20812292,native,53930386.69879518,
20814812,native,36144222.73648649,
20817363,native,40484267.52542373,
20815988,native,28700286.96153846,
20815479,native,36369968.4054054,
20814261,native,51236873.41509434,
20814630,native,48753172.13592233,
20815807,native,23091092.111111112,
20815573,native,58987661.277777776,
20815423,native,43875808.865079366,
20812151,native,42254660.67175572,
20815121,native,37180402.78985507,
20817448,native,65863513.075,
20816136,native,32917695.60625,
20812761,native,48896742.320754714,
20813886,native,39756293.708333336,
20813136,native,39346240.716216214,
20817814,native,49483549.21818182,
20812198,native,42894898.15625,
20817307,native,78525503.27941176,
20813511,native,46592826.10169491,
20814064,native,49933723.24489796,
20812011,aot,45039468.05,
20814442,native,29216206.005376343,
20816511,native,42681145.21666667,
20817336,native,29020367.513812155,
20817261,native,42152106.633587785,
20815151,native,45875402.137931034,
20817401,native,73185391.62666667,
20815386,native,49093445.554455444,
20817279,native,49272835.73275862,
20816039,native,71622334.59154929,
20815198,native,81613649.43103448,
20815011,native,66290360.61627907,
20816886,native,67257605.27272727,
20815104,native,39258389.1640625,
20812268,native,50330601.481132075,
20812386,native,44255607.43650793,
20815761,native,66839419.102564104,
20812011,native,53988444.0754717,
20817376,native,46652288.774774775,
20815173,native,36446667.69178082,
20815948,native,35080216.60220995,
20815960,native,55040780.20512821,
20817637,native,31526421.773333333,
20815855,native,40741178.146341465,
20814813,native,46994202.98,
20815058,native,57060283.86813187,
20815035,native,33132384.621794872,
20817364,native,37951024.2421875,
20814262,native,45356065.67741936,
