id,run_type,exe_time,err
20688335,native,62701118.72058824,
20688265,native,51137132.89534884,
20688453,native,56446397.075,
20691218,native,15114882.300613496,
20691875,native,18398983.80075188,
20688406,native,33080947.689655174,
20690375,native,39609954.81355932,
20688464,native,27060150.204545453,
20688875,native,59255336.06410257,
20687564,native,46317586.33009709,
20690609,native,33433730.75862069,
20688476,native,29898913.55757576,
20688241,native,36112602.503703706,
20687585,native,39771694.666666664,
20688125,native,18915615.087912086,
20690468,native,45122731.38888889,
20687515,native,33813525.1862069,
20688364,native,35024502.34265734,
20690750,native,39776033.952,
20687609,native,32151376.82051282,
20688593,native,23897674.123809524,
20691148,native,17625776.73898305,
20688323,native,6200058.096926714,
20687568,native,21733828.876595743,
20688370,native,58812767.44578313,
20690562,native,25720220.01492537,
20688382,native,39609665.56,
20688218,native,4213639.231075698,
20690656,native,35435419.76923077,
20687750,native,38918585.2421875,
20688359,native,33308521.88741722,
20691500,native,47284861.58095238,
20691312,native,24410298.647887323,
20688312,native,64714172.266666666,
20691125,native,46021209.58490566,
20687375,native,52899146.84946237,
20688500,native,36217428.858156025,
20687573,native,42161738.675,
20688687,native,75229463.63076924,
20688361,native,40834456.692307696,
20687570,native,58920180.62790698,
20687562,native,53582026.51612903,
20691136,native,31775052.81547619,
20687468,native,68389999.49333334,
20687567,native,41629819.16,
20691171,native,41358833.90625,
20687656,native,61566009.129411764,
20687586,native,28559892.588607594,
20688454,native,30738939.919254657,
20688266,native,32541573.732919253,
20688465,native,43224988.78761062,
20691126,native,29149095.411042944,
20688477,native,49834273.78,
20688407,native,17898651.027303755,
20687565,native,24385741.11904762,
20690657,native,6618822.081794195,
20688336,native,62534846.38636363,
20688876,native,37664169.67391305,
20688594,native,44741762.68468469,
20690376,native,63242160.87654321,
20687569,native,29019616.949438203,
20687516,native,83332981.56896552,
20688371,native,33806597.12418301,
20688383,native,33357722.32051282,
20688360,native,35613975.08391608,
20688365,native,59567208.825581394,
20688313,native,35108445.95862069,
20691876,native,48152689.5945946,
20691501,native,33210240.70967742,
20688501,native,15321462.423529413,
20690469,native,28765852.967567567,
20687657,native,30577255.36708861,
20690563,native,59888887.20930233,
20687751,native,34705588.41721854,
20690751,native,41264091.89230769,
20687376,native,31451397.98809524,
20691219,native,48032645.39130435,
20690610,native,63004727.68235294,
20688126,native,44688069.2601626,
20688324,native,85369826.65,
20687610,native,69210717.02666667,
20688362,native,36271615.33793104,
20688219,native,74698901.35714285,
20691172,native,48319406.481132075,
20687571,native,54719543.49473684,
20688688,native,41851652.03125,
20691149,native,69920815.47945206,
20687469,native,41516306.75384615,
20687563,native,57900966.94505495,
20691313,native,87153746.63934426,
20687574,native,59942335.83516484,
20688242,native,61708096.822222225,
20691137,native,26446673.38604651,
20688288,native,47105961.75206611,
20691502,native,12623344.497109827,
20688595,native,19752918.74025974,
20688455,native,31032222.826086957,
20687587,native,42456796.43801653,
20688478,native,38754714.144,
20688466,native,14990561.269565217,
20691127,native,30863111.186335403,
20688337,native,44547918.372727275,
20690377,native,5868361.4958579885,
20688267,native,48976677.416666664,
20688366,native,40403782.1779661,
20687752,native,33805174.13333333,
20688877,native,32885124.869281046,
20687517,native,18659494.536121674,
20688314,native,56763984.13253012,
20688408,native,50981766.38,
20688384,native,51599890.354166664,
20690470,native,24106564.134615384,
20690611,native,48908476.09375,
20691220,native,74470968.90163934,
20687658,native,20885301.583333332,
20688689,native,39662014.59166667,
20688127,native,4674513.461682243,
20690658,native,68526638.93333334,
20688243,native,28027475.793939393,
20688372,native,37332864.10144927,
20690564,native,50008428.43,
20690752,native,47503180.60377359,
20687566,native,62641181.469135806,
20687377,native,57350274.093023255,
20688502,native,59157120.823529415,
20687611,native,60013798.93975904,
20691173,native,29035105.102857143,
20688363,native,50639315.58,
20687572,native,29745592.69005848,
20688220,native,22453904.16883117,
20691877,native,38129675.1,
20687470,native,4076.0415673754064,
20687937,native,44187975.432,
20688394,native,40301858.89705882,
20688289,native,26598470.097142857,
20688325,native,39856150.270676695,
20691150,native,46310775.1981982,
20690515,native,42460710.916666664,
20691314,native,33707984.71523179,
20691138,native,30888134.4601227,
20687575,native,30435259.13661202,
20688596,native,63247389.59210526,
20688268,native,24615356.2460733,
20691128,native,21167220.382978722,
20688367,native,30733073.032051284,
20688456,native,56191258.233333334,
20691503,native,74744614.17460318,
20688479,native,48757814.63106796,
20688373,native,31083068.75342466,
20688315,native,35207684.64492754,
20688467,native,39464270.06923077,
20687588,native,33288159.21153846,
20690612,native,50012124.197916664,
20687518,native,62879081.333333336,
20688338,native,77597617.53968254,
20690565,native,44344109.518867925,
20688244,native,40927794.29661017,
20690378,native,31146039.228070177,
20691221,native,6341966.815136476,
20687753,native,31399396.795180723,
20688409,native,44927472.75221239,
