id,run_type,exe_time,err
20664125,native,26535332.87134503,
20667875,native,37906666.75,
20666656,native,47447675.770833336,
20665812,native,33529974.789855074,
20664312,native,34142879.39130435,
20666000,native,57092216.55,
20664932,native,28994154.533333335,
20666609,native,27298816.828571428,
20665062,native,22845744.723004695,
20664921,native,33782187.4680851,
20664886,native,35390468.23703704,
20665625,native,58201220.421052635,
20667500,native,40679795.483050846,
20666750,native,33899473.573426574,
20664938,native,6149527.959036144,
20663843,native,28334352.190751445,
20664968,native,24189892.073170733,
20663819,native,25695883.659685865,
20664194,native,37945085.8125,
20664218,native,52302897.461538464,
20663375,native,30029567.903614458,
20666468,native,45428934.10377359,
20663562,native,24240174.323809523,
20663937,native,40808094.358333334,
20664898,native,43294649.230088495,
20668437,native,42945980.30434783,
20664171,native,24408196.0,
20665250,native,46986599.01904762,
20663656,native,38456756.56153846,
20664182,native,37006700.17037037,
20666421,native,46078342.70909091,
20664935,native,57993300.035294116,
20665437,native,58885265.4,
20668250,native,18981146.90747331,
20664176,native,42103692.12711865,
20663750,native,42853925.18644068,
20663609,native,58398599.697674416,
20663796,native,48947252.126213595,
20666562,native,41469968.86666667,
20663468,native,53825877.663157895,
20664500,native,42043451.744,
20663773,native,34806159.794701986,
20668625,native,44479206.0,
20664944,native,45460957.71681416,
20667125,native,72327124.97142857,
20666375,native,32009536.388235293,
20664875,native,87886248.71428572,
20665813,native,37534081.21428572,
20664195,native,17135513.71111111,
20667501,native,25394332.6344086,
20664126,native,44398444.53043478,
20667876,native,41454364.40495868,
20666657,native,36116823.4822695,
20665063,native,5507685.762620837,
20663376,native,29195124.379518073,
20666610,native,39581337.89230769,
20664933,native,33244089.787096772,
20663563,native,34835081.72857143,
20664936,native,35749662.99264706,
20664313,native,46998001.56363636,
20664219,native,23323126.490909092,
20664939,native,62648025.85897436,
20664172,native,51109666.947916664,
20664922,native,44729554.104347825,
20665626,native,30017367.971428573,
20666469,native,33410034.986928105,
20666563,native,39787603.504065044,
20664183,native,35112595.179310344,
20664177,native,39478740.52,
20663469,native,25274895.520408165,
20663797,native,26817457.513661202,
20663657,native,25070268.385365855,
20666001,native,35605620.640522875,
20668438,native,37429482.25362319,
20663844,native,66835139.256410256,
20665251,native,48958881.83809524,
20664899,native,37288467.58571429,
20666422,native,3279853.7764632627,
20663751,native,39908833.15079365,
20664969,native,34139983.56962025,
20666751,native,48476223.32727273,
20664887,native,32850449.86309524,
20668626,native,16439225.712903226,
20663774,native,36074016.592857145,
20664501,native,47980612.556603774,
20664876,native,42033719.45454545,
20668251,native,35718111.75,
20663938,native,66501825.345679015,
20667126,native,59386853.54117647,
20663610,native,31569031.982352942,
20663820,native,46978464.43333333,
20664945,native,33356402.734177217,
20665438,native,54295731.96039604,
20666376,native,40348799.24264706,
20663377,native,17985703.446153846,
20666658,native,49471395.720430106,
20665814,native,35798527.33571429,
20667502,native,39236107.265625,
20664196,native,53398734.21052632,
20664220,native,44195601.36792453,
20664127,native,41997420.96666667,
20666611,native,26025860.948186528,
20664940,native,7949156.182539683,
20664173,native,33596296.365517244,
20664970,native,65283545.808823526,
20664934,native,56276743.01136363,
20666470,native,36291812.28888889,
20664314,native,28924159.50285714,
20663564,native,32926787.541935485,
20664877,native,36355180.5546875,
20665252,native,30625544.54658385,
20667877,native,38771028.52857143,
20664178,native,47100940.13592233,
20664923,native,35842581.5035461,
20666752,native,53693360.94318182,
20664937,native,28704728.666666668,
20663470,native,39138925.8828125,
20665627,native,71119665.84285714,
20665064,native,67557227.67105263,
20663845,native,42124771.652542375,
20663658,native,54898199.266666666,
20664502,native,53006766.43333333,
20663775,native,27594999.865168538,
20663752,native,34470438.59589041,
20664900,native,29729001.97159091,
20666564,native,41208913.8515625,
20663611,native,37149102.23076923,
20666002,native,62528456.475,
20664184,native,49109458.6509434,
20666423,native,65486085.38666666,
20663798,native,50106027.16,
20664946,native,29005711.64117647,
20664888,native,57849406.30681818,
20666377,native,56857114.125,
20668252,native,66780387.04,
20663939,native,42965681.12931035,
20667127,native,34777893.10344828,
